City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
235,Straseni,MD,2020-01-05 22:05:35,47.14,28.61,35.6,93,90,10.29,overcast clouds,0.0,0.0
236,Le Port,FR,2020-01-05 22:05:35,42.87,1.37,39.0,88,0,1.97,clear sky,0.0,0.0
237,Ust-Nera,RU,2020-01-05 22:05:35,64.57,143.24,-19.82,100,92,1.66,overcast clouds,0.0,0.0
238,Lebu,ET,2020-01-05 21:57:07,8.96,38.73,57.2,71,75,6.93,broken clouds,0.0,0.0
239,Aleksandrov Gay,RU,2020-01-05 22:05:36,50.14,48.57,29.86,93,100,6.29,overcast clouds,0.0,0.0
240,Teya,MX,2020-01-05 21:57:37,21.05,-89.07,78.8,50,75,4.7,broken clouds,0.0,0.0
241,Kibala,TD,2020-01-05 22:05:36,9.11,18.35,69.8,56,0,3.31,clear sky,0.0,0.0
242,Jizan,SA,2020-01-05 22:05:37,16.89,42.56,80.6,69,20,10.29,few clouds,0.0,0.0
243,Cherskiy,RU,2020-01-05 21:57:56,68.75,161.3,-7.71,61,5,5.35,clear sky,0.0,0.0
244,Tovste,UA,2020-01-05 22:05:37,48.84,25.73,33.01,83,96,13.0,light snow,0.0,0.13
245,Port Macquarie,AU,2020-01-05 22:01:32,-31.43,152.91,75.99,73,90,8.05,overcast clouds,0.0,0.0
246,Wamba,CD,2020-01-05 22:05:38,2.14,27.99,66.61,98,51,2.89,light rain,0.81,0.0
247,Coquimbo,CL,2020-01-05 22:02:07,-29.95,-71.34,66.2,68,90,10.29,overcast clouds,0.0,0.0
248,Yumen,CN,2020-01-05 22:05:38,40.29,97.04,14.43,66,90,4.72,overcast clouds,0.0,0.0
249,Liuhe,CN,2020-01-05 22:05:38,42.28,125.73,17.49,73,100,3.24,overcast clouds,0.0,0.0
250,Morros,BR,2020-01-05 22:05:38,-2.87,-44.04,77.0,94,75,12.75,moderate rain,0.0,0.0
251,Axim,GH,2020-01-05 22:05:39,4.87,-2.24,75.34,52,0,2.44,clear sky,0.0,0.0
252,Rock Sound,BS,2020-01-05 22:05:39,24.9,-76.2,68.9,73,23,20.87,few clouds,0.0,0.0
253,Lentekhi,GE,2020-01-05 22:05:39,42.79,42.72,11.95,82,24,2.64,few clouds,0.0,0.0
254,Ilulissat,GL,2020-01-05 22:01:07,69.22,-51.1,6.8,71,75,11.41,broken clouds,0.0,0.0
255,Grand Gaube,MU,2020-01-05 22:05:40,-20.01,57.66,73.4,100,75,9.17,heavy intensity rain,0.0,0.0
256,Rorvik,NO,2020-01-05 22:05:40,64.86,11.24,44.6,87,75,17.22,broken clouds,0.0,0.0
257,Celestun,MX,2020-01-05 22:05:40,20.87,-90.4,72.45,66,7,15.3,clear sky,0.0,0.0
258,Bayir,TR,2020-01-05 22:05:41,37.27,28.22,50.0,87,75,5.82,light intensity shower rain,0.0,0.0
259,Palaia Fokaia,GR,2020-01-05 22:05:41,37.72,23.95,45.0,81,75,23.04,light rain,0.0,0.0
260,Tura,RU,2020-01-05 22:05:41,64.27,100.22,12.61,87,100,8.97,light snow,0.0,0.25
261,Yeppoon,AU,2020-01-05 22:05:41,-23.13,150.74,80.6,65,2,6.93,clear sky,0.0,0.0
262,Ampanihy,MG,2020-01-05 22:05:42,-24.69,44.75,73.85,79,0,9.01,clear sky,0.0,0.0
263,Taoudenni,ML,2020-01-05 21:57:29,22.68,-3.98,58.93,17,30,10.54,scattered clouds,0.0,0.0
264,Hami,CN,2020-01-05 22:00:51,42.84,93.51,18.34,48,73,4.38,broken clouds,0.0,0.0
265,Angul,IN,2020-01-05 22:05:42,20.84,85.1,59.22,73,0,2.86,clear sky,0.0,0.0
266,Fukue,JP,2020-01-05 22:01:46,35.03,136.69,41.0,56,20,18.34,few clouds,0.0,0.0
267,Casma,PE,2020-01-05 22:05:43,-9.47,-78.3,71.04,90,6,11.68,clear sky,0.0,0.0
268,Laguna,BZ,2020-01-05 21:57:36,16.17,-88.94,73.4,73,75,6.93,broken clouds,0.0,0.0
269,Longyearbyen,NO,2020-01-05 22:01:02,78.22,15.63,-0.4,70,20,6.93,few clouds,0.0,0.0
270,Khatanga,RU,2020-01-05 22:00:30,71.98,102.47,-8.95,88,100,6.8,overcast clouds,0.0,0.0
271,Apache Junction,US,2020-01-05 22:01:11,33.41,-111.55,71.01,34,1,8.05,clear sky,0.0,0.0
272,Houma,CN,2020-01-05 22:05:44,35.63,111.36,32.97,95,100,1.21,overcast clouds,0.0,0.0
273,Grootfontein,NA,2020-01-05 22:02:14,-19.56,18.1,65.53,91,100,8.23,moderate rain,4.25,0.0
274,Maraa,BR,2020-01-05 22:05:45,-1.83,-65.37,88.11,64,88,0.76,light rain,0.13,0.0
275,Santa Luzia,BR,2020-01-05 22:05:45,-19.77,-43.85,78.8,78,20,3.36,few clouds,0.0,0.0
276,Cairns,AU,2020-01-05 22:05:45,-16.92,145.77,81.0,83,40,6.93,light intensity shower rain,0.0,0.0
277,Batyrevo,RU,2020-01-05 22:05:46,55.07,47.6,19.74,95,0,5.64,clear sky,0.0,0.0
278,San Patricio,PY,2020-01-05 22:02:21,-26.98,-56.83,93.25,32,24,2.8,few clouds,0.0,0.0
279,Keti Bandar,PK,2020-01-05 22:05:46,24.14,67.45,65.93,68,8,5.77,clear sky,0.0,0.0
280,Torbay,CA,2020-01-05 21:57:06,47.66,-52.73,30.99,100,90,26.4,snow,0.0,0.0
281,Severomorsk,RU,2020-01-05 22:05:46,69.07,33.42,14.0,72,76,4.47,broken clouds,0.0,0.0
282,Resistencia,AR,2020-01-05 22:05:47,-27.45,-58.99,95.0,38,20,6.93,few clouds,0.0,0.0
283,Kerman,IR,2020-01-05 22:05:47,30.29,57.06,39.2,69,40,4.7,scattered clouds,0.0,0.0
284,The Valley,AI,2020-01-05 22:03:58,18.22,-63.06,82.4,69,40,9.17,scattered clouds,0.0,0.0
285,Castro,CL,2020-01-05 22:00:55,-42.48,-73.76,57.2,62,75,14.99,broken clouds,0.0,0.0
286,Pontianak,ID,2020-01-05 22:05:47,-0.02,109.34,73.0,98,57,0.85,broken clouds,0.0,0.0
287,Talnakh,RU,2020-01-05 22:00:50,69.49,88.39,23.0,92,75,29.08,shower snow,0.0,0.0
288,Leeton,AU,2020-01-05 22:05:48,-34.55,146.4,71.01,52,100,16.11,overcast clouds,0.0,0.0
289,Sur,OM,2020-01-05 22:02:08,22.57,59.53,69.24,74,33,13.53,scattered clouds,0.0,0.0
290,Kualakapuas,ID,2020-01-05 22:00:55,-3.01,114.39,74.84,96,83,1.88,broken clouds,0.0,0.0
291,Pedasi,PA,2020-01-05 22:05:48,7.53,-80.03,82.58,72,26,16.26,scattered clouds,0.0,0.0
292,Carndonagh,IE,2020-01-05 22:05:49,55.25,-7.27,51.8,81,20,14.99,few clouds,0.0,0.0
293,Alofi,NU,2020-01-05 21:57:07,-19.06,-169.92,84.2,74,1,13.87,light rain,0.19,0.0
294,Chernoyerkovskaya,RU,2020-01-05 22:05:50,45.43,37.76,44.6,87,75,4.47,broken clouds,0.0,0.0
295,Namtsy,RU,2020-01-05 22:05:50,62.72,129.66,-22.0,74,100,2.95,light snow,0.0,0.0
296,Wismar,DE,2020-01-05 22:05:50,53.89,11.46,43.0,100,75,8.05,mist,0.0,0.0
297,Bubaque,GW,2020-01-05 22:05:50,11.28,-15.83,77.5,57,5,18.01,clear sky,0.0,0.0
298,Cam Ranh,VN,2020-01-05 22:05:50,11.92,109.15,75.2,78,40,5.82,scattered clouds,0.0,0.0
299,Road Town,VG,2020-01-05 21:56:42,18.42,-64.62,80.6,83,75,3.36,shower rain,0.0,0.0
300,Salinopolis,BR,2020-01-05 22:05:51,-0.61,-47.36,81.3,78,100,13.69,light rain,1.56,0.0
301,Baculin,PH,2020-01-05 22:03:47,7.45,126.58,70.41,93,57,5.46,light rain,0.69,0.0
302,Beian,NO,2020-01-05 22:05:51,63.66,9.57,44.6,87,40,17.22,scattered clouds,0.0,0.0
303,Wajima,JP,2020-01-05 22:05:51,37.4,136.9,43.3,54,96,9.1,overcast clouds,0.0,0.0
304,Punata,BO,2020-01-05 22:05:52,-17.55,-65.84,75.2,44,75,6.93,broken clouds,0.0,0.0
305,Waipawa,NZ,2020-01-05 21:58:07,-39.94,176.59,64.99,55,0,25.01,clear sky,0.0,0.0
306,Paita,PE,2020-01-05 22:03:23,-5.09,-81.11,62.6,100,0,13.87,clear sky,0.0,0.0
307,Fukuma,JP,2020-01-05 22:05:52,33.77,130.47,46.99,70,75,1.12,broken clouds,0.0,0.0
308,Alta Floresta,BR,2020-01-05 21:58:29,-9.87,-56.08,82.4,74,20,5.82,few clouds,0.0,0.0
309,Umiray,PH,2020-01-05 22:05:53,15.22,121.41,71.4,89,82,13.96,light rain,0.88,0.0
310,Ust-Koksa,RU,2020-01-05 22:00:54,50.27,85.62,6.21,67,0,3.74,clear sky,0.0,0.0
311,Husavik,CA,2020-01-05 21:57:40,50.56,-96.99,27.0,60,37,10.0,scattered clouds,0.0,0.0
312,Jijiga,ET,2020-01-05 22:04:10,9.35,42.8,62.69,68,0,6.04,clear sky,0.0,0.0
313,Niquelandia,BR,2020-01-05 22:05:54,-14.47,-48.46,73.8,90,47,3.11,light rain,0.81,0.0
314,Iracoubo,GF,2020-01-05 22:01:51,5.48,-53.21,79.74,77,29,12.21,scattered clouds,0.0,0.0
315,Kalaleh,IR,2020-01-05 22:05:54,37.38,55.49,42.8,100,75,2.21,broken clouds,0.0,0.0
316,Ribeira Grande,PT,2020-01-05 21:57:21,38.52,-28.7,64.4,93,40,13.87,scattered clouds,0.0,0.0
317,Pangnirtung,CA,2020-01-05 22:00:34,66.15,-65.72,-29.2,43,75,4.7,broken clouds,0.0,0.0
318,Dunedin,NZ,2020-01-05 22:01:29,-45.87,170.5,54.0,53,39,35.99,light rain,0.56,0.0
319,Anloga,GH,2020-01-05 22:03:43,5.79,0.9,78.8,61,91,2.24,haze,0.0,0.0
320,Camacha,PT,2020-01-05 21:58:54,33.08,-16.33,62.6,72,20,6.93,few clouds,0.0,0.0
321,Sitka,US,2020-01-05 21:58:31,37.17,-99.65,52.0,35,2,8.25,clear sky,0.0,0.0
322,Brae,GB,2020-01-05 22:01:35,60.4,-1.35,50.0,93,100,23.04,light rain,0.0,0.0
323,Shieli,KZ,2020-01-05 22:05:56,44.18,66.74,28.89,95,100,9.13,overcast clouds,0.0,0.0
324,Morondava,MG,2020-01-05 22:02:05,-20.3,44.28,77.32,84,0,3.33,clear sky,0.0,0.0
325,Makakilo City,US,2020-01-05 22:04:07,21.35,-158.09,80.6,78,90,6.93,overcast clouds,0.0,0.0
326,Donghai,CN,2020-01-05 22:05:56,34.52,118.76,44.73,97,100,4.36,overcast clouds,0.0,0.0
327,Shar,NG,2020-01-05 22:05:57,7.3,8.73,79.2,21,100,5.23,overcast clouds,0.0,0.0
328,Cukai,MY,2020-01-05 22:05:57,4.25,103.42,75.2,88,61,2.24,broken clouds,0.0,0.0
329,Saint Anthony,US,2020-01-05 22:05:58,43.97,-111.68,28.4,85,90,6.93,light rain,0.0,0.0
330,Siyabuswa,ZA,2020-01-05 22:05:58,-25.11,29.06,79.32,51,31,4.18,scattered clouds,0.0,0.0
331,Maicao,CO,2020-01-05 22:05:58,11.38,-72.24,84.09,62,45,7.65,light rain,0.63,0.0
332,Labuhan,ID,2020-01-05 22:05:58,-2.54,115.51,72.39,95,100,2.39,moderate rain,3.06,0.0
333,Vista Hermosa,MX,2020-01-05 22:05:59,14.92,-92.27,87.8,66,40,5.82,scattered clouds,0.0,0.0
334,Zhigansk,RU,2020-01-05 22:00:16,66.77,123.37,-10.32,94,100,15.64,overcast clouds,0.0,0.0
335,Srandakan,ID,2020-01-05 22:05:59,-7.94,110.25,74.89,87,15,3.09,light rain,1.44,0.0
336,Comodoro Rivadavia,AR,2020-01-05 22:05:59,-45.87,-67.48,73.4,27,40,19.46,scattered clouds,0.0,0.0
337,Sunland Park,US,2020-01-05 22:06:00,31.8,-106.58,62.01,26,1,1.54,clear sky,0.0,0.0
338,Juybar,IR,2020-01-05 22:06:00,36.64,52.91,48.2,93,90,2.24,light rain,0.0,0.0
339,Turinskaya Sloboda,RU,2020-01-05 22:06:00,57.62,64.39,21.24,92,0,8.88,clear sky,0.0,0.0
340,Falkenberg,DE,2020-01-05 22:06:00,49.86,12.22,35.01,100,75,2.35,broken clouds,0.0,0.0
341,Goderich,CA,2020-01-05 22:06:01,43.74,-81.71,32.0,83,100,8.01,overcast clouds,0.0,0.0
342,Durusu,TR,2020-01-05 22:06:01,37.53,40.83,41.0,100,90,2.24,overcast clouds,0.0,0.0
343,Yar-Sale,RU,2020-01-05 22:06:01,66.83,70.83,15.31,84,0,17.47,clear sky,0.0,0.0
344,Havelock,US,2020-01-05 22:06:01,34.88,-76.9,51.8,40,1,9.17,clear sky,0.0,0.0
345,Sertolovo,RU,2020-01-05 22:06:01,60.14,30.21,24.01,79,100,5.91,overcast clouds,0.0,0.0
346,Les Cayes,HT,2020-01-05 22:03:22,18.19,-73.75,81.93,68,98,5.48,overcast clouds,0.0,0.0
347,Joshimath,IN,2020-01-05 22:06:02,30.57,79.57,26.56,42,56,7.94,broken clouds,0.0,0.0
348,Ylivieska,FI,2020-01-05 22:06:02,64.07,24.53,30.0,91,100,8.01,light snow,0.0,0.5
349,Veinticinco De Mayo,AR,2020-01-05 22:06:03,-27.38,-54.75,91.0,43,60,2.08,broken clouds,0.0,0.0
350,Sayyan,YE,2020-01-05 22:06:03,15.17,44.32,57.15,67,0,1.23,clear sky,0.0,0.0
351,San Policarpo,PH,2020-01-05 22:06:03,12.18,125.51,79.02,85,68,18.54,moderate rain,3.31,0.0
352,Port Hedland,AU,2020-01-05 22:06:03,-20.31,118.58,84.2,70,90,9.17,overcast clouds,0.0,0.0
353,Pueblo Nuevo Vinas,GT,2020-01-05 22:06:04,14.23,-90.47,87.8,49,20,18.34,few clouds,0.0,0.0
354,Chastyye,RU,2020-01-05 22:06:04,57.29,54.97,21.34,95,99,5.91,overcast clouds,0.0,0.0
355,Ust-Tsilma,RU,2020-01-05 21:57:56,65.44,52.15,11.37,92,82,8.01,broken clouds,0.0,0.0
356,Ucluelet,CA,2020-01-05 22:04:23,48.94,-125.55,46.0,60,20,19.69,few clouds,0.0,0.0
357,Finschhafen,PG,2020-01-05 22:06:05,-6.6,147.85,84.15,72,100,8.95,overcast clouds,0.0,0.0
358,Bambanglipuro,ID,2020-01-05 22:06:05,-7.95,110.28,74.89,87,15,3.09,light rain,1.44,0.0
359,Geraldton,CA,2020-01-05 21:58:02,49.72,-86.95,14.0,85,90,8.05,snow,0.0,0.0
360,Guiratinga,BR,2020-01-05 22:06:05,-16.35,-53.76,81.66,66,64,1.19,broken clouds,0.0,0.0
361,Pisco,PE,2020-01-05 21:58:59,-13.71,-76.2,73.0,30,69,24.16,broken clouds,0.0,0.0
362,Kysyl-Syr,RU,2020-01-05 22:06:06,63.9,122.77,-15.34,98,99,6.62,overcast clouds,0.0,0.0
363,Sola,TZ,2020-01-05 22:02:19,-3.17,33.8,66.42,84,89,4.52,overcast clouds,0.0,0.0
364,Tabas,IR,2020-01-05 22:06:06,33.6,56.92,42.8,48,0,2.24,clear sky,0.0,0.0
365,Horsham,AU,2020-01-05 22:06:06,-36.71,142.2,55.49,65,69,9.48,broken clouds,0.0,0.0
366,Ancud,CL,2020-01-05 21:57:58,-41.87,-73.83,57.2,62,75,14.99,broken clouds,0.0,0.0
367,Jinchang,CN,2020-01-05 22:06:07,38.52,102.19,16.32,60,88,3.51,overcast clouds,0.0,0.0
368,Ribas Do Rio Pardo,BR,2020-01-05 22:06:07,-20.45,-53.76,85.57,52,63,6.69,broken clouds,0.0,0.0
369,Kenai,US,2020-01-05 22:02:04,60.55,-151.26,0.0,83,75,8.05,broken clouds,0.0,0.0
370,Langsa,ID,2020-01-05 22:06:07,4.47,97.97,73.62,89,95,3.06,overcast clouds,0.0,0.0
371,Airai,TL,2020-01-05 22:00:24,-8.93,125.41,69.42,84,100,5.26,overcast clouds,0.0,0.0
372,Kununurra,AU,2020-01-05 21:59:17,-15.77,128.74,77.0,94,40,1.12,scattered clouds,0.0,0.0
373,Puerto Del Rosario,ES,2020-01-05 22:06:08,28.5,-13.86,64.4,72,40,13.87,scattered clouds,0.0,0.0
374,Mehamn,NO,2020-01-05 21:57:40,71.03,27.85,28.4,79,20,9.17,few clouds,0.0,0.0
375,Kaeo,NZ,2020-01-05 22:03:42,-35.1,173.78,66.99,100,100,1.99,light rain,0.19,0.0
376,Pangkalanbuun,ID,2020-01-05 22:06:09,-2.68,111.62,74.75,97,100,1.83,overcast clouds,0.0,0.0
377,Amambai,BR,2020-01-05 22:06:09,-23.11,-55.23,84.83,65,40,1.63,light rain,0.31,0.0
378,Churachandpur,IN,2020-01-05 22:06:09,24.33,93.67,47.98,99,40,1.7,scattered clouds,0.0,0.0
379,Uvat,RU,2020-01-05 22:06:09,59.14,68.9,19.26,95,98,9.26,overcast clouds,0.0,0.0
380,Lensk,RU,2020-01-05 22:06:10,60.71,114.91,12.16,92,100,14.16,light snow,0.0,0.69
381,Haines Junction,CA,2020-01-05 22:04:24,60.75,-137.51,-11.18,90,1,3.36,clear sky,0.0,0.0
382,Kyzyl-Suu,KG,2020-01-05 22:06:10,42.34,78.0,18.03,49,78,9.35,broken clouds,0.0,0.0
383,Baykit,RU,2020-01-05 22:01:54,61.68,96.39,9.34,96,100,4.05,overcast clouds,0.0,0.0
384,Auki,NG,2020-01-05 22:06:10,12.18,6.51,68.32,27,64,12.48,broken clouds,0.0,0.0
385,Bereda,ES,2020-01-05 22:04:16,43.27,-7.54,43.0,100,1,4.7,fog,0.0,0.0
386,Karratha,AU,2020-01-05 22:00:34,-20.74,116.85,84.25,69,100,10.11,moderate rain,3.25,0.0
387,Troitskoye,RU,2020-01-05 21:58:45,52.98,84.68,12.52,89,30,5.5,scattered clouds,0.0,0.0
388,Havre-Saint-Pierre,CA,2020-01-05 22:06:11,50.23,-63.6,15.8,66,1,11.41,clear sky,0.0,0.0
389,Corowa,AU,2020-01-05 22:06:11,-36.0,146.39,63.0,77,90,2.93,overcast clouds,0.0,0.0
390,Salamiyah,SY,2020-01-05 22:06:12,35.01,37.05,48.45,76,86,1.74,overcast clouds,0.0,0.0
391,Vila Franca Do Campo,PT,2020-01-05 22:03:52,37.72,-25.43,64.4,93,40,17.22,scattered clouds,0.0,0.0
392,Popondetta,PG,2020-01-05 22:06:12,-8.77,148.24,67.39,92,100,3.89,moderate rain,4.63,0.0
393,Buraydah,SA,2020-01-05 21:58:26,26.33,43.97,50.0,53,0,2.24,clear sky,0.0,0.0
394,Devonport,AU,2020-01-05 22:03:07,-41.18,146.36,63.0,65,0,1.01,clear sky,0.0,0.0
395,Beipiao,CN,2020-01-05 22:06:13,41.8,120.76,21.92,92,100,5.46,overcast clouds,0.0,0.0
396,Amahai,ID,2020-01-05 22:02:05,-3.31,129.0,84.99,83,100,15.12,overcast clouds,0.0,0.0
397,Ialibu,PG,2020-01-05 22:06:13,-6.28,143.99,60.98,97,100,2.95,light rain,1.75,0.0
398,Bandarbeyla,SO,2020-01-05 21:57:46,9.49,50.81,78.48,81,100,10.02,overcast clouds,0.0,0.0
399,Palmer,AU,2020-01-05 22:06:14,-34.85,139.16,68.0,51,1,5.82,clear sky,0.0,0.0
400,Roxas,PH,2020-01-05 22:06:14,10.32,119.34,76.93,86,60,9.35,light rain,1.13,0.0
401,Sadao,TH,2020-01-05 22:06:14,6.63,100.42,73.4,94,20,3.36,few clouds,0.0,0.0
402,Hofn,IS,2020-01-05 22:02:23,64.25,-15.21,43.52,74,100,12.55,overcast clouds,0.0,0.0
403,Pasighat,IN,2020-01-05 22:06:14,28.06,95.33,53.76,87,81,3.22,light rain,0.31,0.0
404,Nicoya,CR,2020-01-05 22:06:15,10.15,-85.45,89.6,52,40,16.11,scattered clouds,0.0,0.0
405,Edremit,TR,2020-01-05 22:06:15,38.43,43.26,21.2,79,40,5.82,scattered clouds,0.0,0.0
406,Arroyo,BO,2020-01-05 22:06:16,-11.08,-66.08,87.8,66,75,11.41,broken clouds,0.0,0.0
407,Kidal,ML,2020-01-05 22:06:16,18.44,1.41,57.9,21,0,10.63,clear sky,0.0,0.0
408,Dingle,PH,2020-01-05 22:03:30,11.0,122.67,72.93,95,63,10.02,light rain,2.0,0.0
409,Pacific Grove,US,2020-01-05 22:06:16,36.62,-121.92,61.0,51,1,9.44,clear sky,0.0,0.0
410,Taksimo,RU,2020-01-05 22:04:07,56.36,114.84,-8.28,93,18,1.86,few clouds,0.0,0.0
411,Xiamen,CN,2020-01-05 22:06:17,24.46,118.07,60.8,93,66,2.24,mist,0.0,0.0
412,Tuatapere,NZ,2020-01-05 22:01:55,-46.13,167.69,53.01,71,100,25.99,light rain,2.13,0.0
413,Karaton,ID,2020-01-05 22:06:18,-6.34,106.1,78.8,88,75,14.99,thunderstorm with light rain,0.0,0.0
414,Qandala,SO,2020-01-05 22:06:18,11.47,49.87,76.03,71,13,1.21,few clouds,0.0,0.0
415,Beloha,MG,2020-01-05 22:02:32,-25.17,45.06,73.9,79,0,14.29,clear sky,0.0,0.0
416,Lexington Park,US,2020-01-05 22:06:18,38.26,-76.45,44.01,48,1,10.29,clear sky,0.0,0.0
417,Bima,ID,2020-01-05 22:06:18,-8.45,118.73,72.16,96,75,0.4,broken clouds,0.0,0.0
418,Knysna,ZA,2020-01-05 22:06:19,-34.04,23.05,66.2,93,100,3.36,light rain,0.69,0.0
419,Linxia,CN,2020-01-05 22:06:19,35.6,103.21,20.34,75,100,1.1,overcast clouds,0.0,0.0
420,Basse,DE,2020-01-05 22:06:19,52.55,9.51,44.01,75,75,8.05,broken clouds,0.0,0.0
421,Kudahuvadhoo,MV,2020-01-05 22:03:51,2.67,72.89,82.2,79,96,13.8,overcast clouds,0.0,0.0
422,El Alto,BO,2020-01-05 22:06:19,-16.5,-68.19,53.6,71,75,11.41,thunderstorm with light rain,0.0,0.0
423,Okha,RU,2020-01-05 22:06:20,53.59,142.95,24.75,89,100,15.82,light snow,0.0,0.13
424,Vao,EE,2020-01-05 21:57:33,59.1,26.19,27.45,61,100,8.25,overcast clouds,0.0,0.0
425,Luderitz,NA,2020-01-05 22:00:25,-26.65,15.16,63.55,85,0,24.99,clear sky,0.0,0.0
426,Ulladulla,AU,2020-01-05 22:06:20,-35.36,150.48,64.99,93,96,5.82,light rain,0.5,0.0
427,Broome,GB,2020-01-05 22:02:30,52.47,1.45,46.4,81,75,9.17,broken clouds,0.0,0.0
428,Kutum,SD,2020-01-05 22:04:04,14.2,24.66,55.96,26,0,6.17,clear sky,0.0,0.0
429,Maningrida,AU,2020-01-05 22:06:21,-12.05,134.23,78.26,88,100,4.23,overcast clouds,0.0,0.0
430,Tiarei,PF,2020-01-05 22:06:21,-17.53,-149.33,84.2,74,40,5.82,scattered clouds,0.0,0.0
431,Lasa,CY,2020-01-05 22:00:21,34.92,32.53,55.4,82,75,8.05,light intensity shower rain,0.0,0.0
432,Weyburn,CA,2020-01-05 22:06:22,49.67,-103.85,30.0,72,0,13.0,clear sky,0.0,0.0
433,Kattivakkam,IN,2020-01-05 22:06:22,13.22,80.32,77.0,88,40,6.93,mist,0.0,0.0
434,Aksarka,RU,2020-01-05 22:01:23,66.56,67.8,15.76,85,0,17.25,clear sky,0.0,0.0
435,Kodiak,US,2020-01-05 22:00:18,39.95,-94.76,51.8,36,1,13.87,clear sky,0.0,0.0
436,Lardos,GR,2020-01-05 22:06:23,36.09,28.02,57.2,76,40,2.24,scattered clouds,0.0,0.0
437,San Quintin,PH,2020-01-05 22:00:22,17.54,120.52,67.23,81,39,6.53,scattered clouds,0.0,0.0
438,Mamakan,RU,2020-01-05 22:06:23,57.82,114.02,2.43,89,93,2.24,overcast clouds,0.0,0.0
439,Snasa,NO,2020-01-05 22:06:24,64.25,12.38,33.8,100,75,3.36,light rain,0.0,0.0
440,Teknaf,BD,2020-01-05 22:06:24,20.86,92.31,58.46,98,18,3.42,few clouds,0.0,0.0
441,Liwale,TZ,2020-01-05 22:02:12,-9.8,37.92,71.85,83,100,2.89,overcast clouds,0.0,0.0
442,Moyale,ET,2020-01-05 22:06:24,3.52,39.05,74.89,50,48,1.83,scattered clouds,0.0,0.0
443,Dayong,CN,2020-01-05 22:06:24,25.02,118.29,60.8,93,68,2.24,mist,0.0,0.0
444,Eyl,SO,2020-01-05 22:06:25,7.98,49.82,78.37,84,49,12.3,scattered clouds,0.0,0.0
445,Maralal,KE,2020-01-05 22:06:25,1.1,36.7,65.41,74,100,9.06,overcast clouds,0.0,0.0
446,Kosikha,RU,2020-01-05 22:06:25,53.36,84.58,12.2,85,0,6.71,clear sky,0.0,0.0
447,Tommot,RU,2020-01-05 22:06:25,58.97,126.27,12.74,95,100,3.6,light snow,0.0,0.44
448,Petrykiv,UA,2020-01-05 22:06:26,49.53,25.58,33.01,83,95,13.0,light snow,0.0,0.13
449,Chingirlau,KZ,2020-01-05 22:06:26,51.09,54.08,27.54,92,100,10.45,overcast clouds,0.0,0.0
450,Kosh-Agach,RU,2020-01-05 22:06:26,49.99,88.66,-13.4,96,0,0.81,clear sky,0.0,0.0
451,Puerto Ayacucho,CO,2020-01-05 22:06:26,5.66,-67.63,91.4,46,0,10.29,clear sky,0.0,0.0
452,Ostrovnoy,RU,2020-01-05 22:00:32,68.05,39.51,14.47,92,68,20.92,broken clouds,0.0,0.0
453,Iqaluit,CA,2020-01-05 22:00:33,63.75,-68.52,-20.2,61,90,2.24,light snow,0.0,0.0
454,Solnechnyy,RU,2020-01-05 22:03:59,50.72,136.64,-2.0,86,0,2.57,clear sky,0.0,0.0
455,Opuwo,NA,2020-01-05 22:06:27,-18.06,13.84,68.99,70,97,8.95,overcast clouds,0.0,0.0
456,Kirakira,SB,2020-01-05 22:00:14,-10.46,161.92,80.55,85,100,7.85,overcast clouds,0.0,0.0
457,Dukhovshchina,RU,2020-01-05 22:06:28,55.19,32.41,27.19,83,94,6.55,overcast clouds,0.0,0.0
458,Belmonte,PT,2020-01-05 22:01:53,40.36,-7.35,41.0,23,0,7.0,clear sky,0.0,0.0
459,Jiexiu,CN,2020-01-05 22:06:28,37.02,111.92,23.81,96,81,1.32,broken clouds,0.0,0.0
460,Ilinskiy,RU,2020-01-05 22:06:29,55.62,38.12,33.8,64,75,6.71,broken clouds,0.0,0.0
461,Erzin,TR,2020-01-05 22:02:09,36.95,36.2,45.0,100,93,10.29,overcast clouds,0.0,0.0
462,Manyana,AU,2020-01-05 22:06:29,-35.26,150.51,70.0,93,96,5.82,light rain,0.5,0.0
463,Colesberg,ZA,2020-01-05 22:06:29,-30.72,25.1,71.62,57,0,7.14,clear sky,0.0,0.0
464,Wonthaggi,AU,2020-01-05 22:06:30,-38.6,145.59,57.0,96,100,6.53,light rain,1.0,0.0
465,Mahebourg,MU,2020-01-05 22:01:30,-20.41,57.7,73.4,100,75,9.17,heavy intensity rain,0.0,0.0
466,Namie,JP,2020-01-05 22:06:30,37.52,140.86,33.01,68,40,2.24,scattered clouds,0.0,0.0
467,Jutai,BR,2020-01-05 22:06:30,-1.71,-47.89,76.71,94,62,3.71,light rain,1.56,0.0
468,Santa Flavia,CL,2020-01-05 22:06:31,-51.55,-72.35,53.6,50,75,14.99,broken clouds,0.0,0.0
469,Vanavara,RU,2020-01-05 22:06:31,60.35,102.28,11.68,94,100,8.68,light snow,0.0,0.13
470,Beringovskiy,RU,2020-01-05 21:57:51,63.05,179.32,-7.46,79,89,16.67,overcast clouds,0.0,0.0
471,Saucillo,MX,2020-01-05 22:06:31,28.03,-105.29,67.32,15,0,6.15,clear sky,0.0,0.0
