City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
471,Muravlenko,RU,2020-01-05 09:30:45,63.79,74.5,22.91,94,100,18.54,overcast clouds,0.0,0.0
472,Carauari,BR,2020-01-05 09:30:45,-4.88,-66.9,72.79,96,78,1.16,broken clouds,0.0,0.0
473,Hay River,CA,2020-01-05 09:30:46,60.82,-115.79,-9.4,76,40,11.41,scattered clouds,0.0,0.0
474,Healdsburg,US,2020-01-05 09:26:24,38.61,-122.87,48.0,100,20,4.7,light rain,0.0,0.0
475,Xingyi,CN,2020-01-05 09:30:46,24.19,102.82,60.06,79,12,8.97,light rain,0.69,0.0
476,Ketchikan,US,2020-01-05 09:27:23,55.34,-131.65,35.6,98,90,13.87,light rain,0.0,0.0
477,Griffith,AU,2020-01-05 09:30:47,-34.29,146.06,69.8,40,90,12.75,overcast clouds,0.0,0.0
478,Elk City,US,2020-01-05 09:30:47,35.41,-99.4,41.0,74,1,10.29,clear sky,0.0,0.0
479,Khani,GE,2020-01-05 09:30:47,41.96,42.96,46.4,61,40,4.7,scattered clouds,0.0,0.0
480,Tateyama,JP,2020-01-05 09:30:47,36.66,137.31,39.2,80,75,2.24,shower rain,0.0,0.0
481,Port Arthur,US,2020-01-05 09:30:48,29.9,-93.93,46.4,93,1,3.04,clear sky,0.0,0.0
482,Satka,RU,2020-01-05 09:30:48,55.04,59.03,25.56,88,28,8.77,scattered clouds,0.0,0.0
483,Jurm,AF,2020-01-05 09:30:48,36.86,70.83,25.11,56,67,3.87,broken clouds,0.0,0.0
484,Coahuayana,MX,2020-01-05 09:30:48,18.62,-100.35,66.09,50,0,1.36,clear sky,0.0,0.0
485,Lincoln,GB,2020-01-05 09:30:49,53.23,-0.54,46.0,87,75,11.41,broken clouds,0.0,0.0
486,Mount Hagen,PG,2020-01-05 09:30:49,-5.86,144.23,56.39,100,100,2.06,moderate rain,7.19,0.0
487,Faanui,PF,2020-01-05 09:30:49,-16.48,-151.75,81.39,78,87,11.79,light rain,0.44,0.0
488,Zalantun,CN,2020-01-05 09:30:49,48.0,122.72,13.33,81,2,1.43,clear sky,0.0,0.0
489,Kuminskiy,RU,2020-01-05 09:30:50,58.67,66.57,23.65,90,58,7.4,broken clouds,0.0,0.0
490,Whitehorse,CA,2020-01-05 09:21:52,60.72,-135.06,-11.2,69,5,6.93,clear sky,0.0,0.0
491,Maunabo,PR,2020-01-05 09:30:50,18.01,-65.9,75.2,88,90,5.82,overcast clouds,0.0,0.0
492,Northallerton,GB,2020-01-05 09:30:50,54.34,-1.43,48.0,81,40,20.8,scattered clouds,0.0,0.0
493,Axim,GH,2020-01-05 09:21:53,4.87,-2.24,80.33,37,87,4.65,overcast clouds,0.0,0.0
494,Angouleme,FR,2020-01-05 09:30:51,45.65,0.15,39.0,100,0,5.82,clear sky,0.0,0.0
495,Nadym,RU,2020-01-05 09:30:51,65.53,72.51,21.43,86,13,17.9,few clouds,0.0,0.0
496,Byron Bay,AU,2020-01-05 09:27:20,-28.65,153.62,80.6,78,0,11.41,clear sky,0.0,0.0
497,Mackay,CA,2020-01-05 09:30:51,53.65,-115.58,19.4,73,1,9.17,clear sky,0.0,0.0
498,Brasilia,BR,2020-01-05 09:30:18,-10.9,-37.55,78.8,83,40,3.36,scattered clouds,0.0,0.0
499,Ranau,MY,2020-01-05 09:30:52,5.95,116.67,87.8,74,75,3.36,broken clouds,0.0,0.0
500,Noumea,NC,2020-01-05 09:21:26,-22.28,166.46,81.0,57,40,6.93,scattered clouds,0.0,0.0
501,Rio Gallegos,AR,2020-01-05 09:30:52,-51.62,-69.22,53.6,58,100,13.87,overcast clouds,0.0,0.0
502,Savannah Bight,HN,2020-01-05 09:30:52,16.45,-85.85,80.73,75,5,13.89,light rain,1.25,0.0
503,Maldonado,UY,2020-01-05 09:30:52,-34.91,-54.96,66.2,88,0,6.93,clear sky,0.0,0.0
504,Cairo,EG,2020-01-05 09:28:37,30.05,31.24,55.4,47,40,17.22,scattered clouds,0.0,0.0
505,Chupa,PE,2020-01-05 09:30:53,-15.11,-69.99,35.01,98,100,2.42,moderate rain,3.69,0.0
506,Matara,BI,2020-01-05 09:29:35,-3.48,29.48,80.6,69,75,4.09,broken clouds,0.0,0.0
507,Novikovo,RU,2020-01-05 09:30:53,51.15,37.89,31.46,92,100,5.57,overcast clouds,0.0,0.0
508,Estelle,FR,2020-01-05 09:30:54,43.97,3.47,50.0,61,0,8.05,clear sky,0.0,0.0
509,Saint-Louis,SN,2020-01-05 09:30:54,16.03,-16.5,60.8,36,0,9.17,dust,0.0,0.0
510,Inta,RU,2020-01-05 09:30:54,66.04,60.13,22.55,90,73,20.94,light snow,0.0,0.13
511,Horki,BY,2020-01-05 09:30:54,54.29,30.98,32.0,83,90,8.95,overcast clouds,0.0,0.0
512,Topolobampo,MX,2020-01-05 09:30:54,25.6,-109.05,58.41,78,0,7.61,clear sky,0.0,0.0
513,Piacabucu,BR,2020-01-05 09:30:55,-10.41,-36.43,76.39,83,100,7.16,light rain,0.13,0.0
514,Newport,GB,2020-01-05 09:29:25,51.59,-3.0,46.4,93,90,10.29,light rain,0.0,0.0
515,Constitucion,MX,2020-01-05 09:30:55,23.99,-104.67,37.99,61,0,7.0,clear sky,0.0,0.0
516,Rincon,PA,2020-01-05 09:21:40,8.46,-82.28,64.99,67,38,13.0,scattered clouds,0.0,0.0
517,Melilla,EC,2020-01-05 09:30:56,-0.8,-80.23,77.0,83,90,9.17,overcast clouds,0.0,0.0
518,Kharan,PK,2020-01-05 09:30:23,28.58,65.42,59.47,80,100,3.4,light rain,0.88,0.0
519,Port Hedland,AU,2020-01-05 09:30:56,-20.31,118.58,91.4,55,40,11.41,scattered clouds,0.0,0.0
520,Mpwapwa,TZ,2020-01-05 09:30:56,-6.35,36.49,87.66,49,97,0.49,overcast clouds,0.0,0.0
521,Am Timan,TD,2020-01-05 09:30:57,11.04,20.28,81.81,13,0,8.41,clear sky,0.0,0.0
522,College,US,2020-01-05 09:30:57,64.86,-147.8,-17.0,74,100,2.46,overcast clouds,0.0,0.0
523,Ust-Nera,RU,2020-01-05 09:30:57,64.57,143.24,-20.18,100,5,0.58,clear sky,0.0,0.0
524,Tubarao,BR,2020-01-05 09:30:43,-28.47,-49.01,64.18,98,77,1.68,broken clouds,0.0,0.0
525,Sabang,PH,2020-01-05 09:21:44,13.8,121.11,81.0,75,1,8.01,clear sky,0.0,0.0
526,Azacualpa,HN,2020-01-05 09:30:58,15.34,-88.55,71.6,88,75,4.7,broken clouds,0.0,0.0
527,Mildura,AU,2020-01-05 09:30:58,-34.18,142.16,57.2,82,100,11.41,overcast clouds,0.0,0.0
528,Ponta Do Sol,BR,2020-01-05 09:30:58,-20.63,-46.0,65.75,95,33,1.39,scattered clouds,0.0,0.0
529,Bereda,ES,2020-01-05 09:30:58,43.27,-7.54,37.0,100,20,4.7,few clouds,0.0,0.0
530,Ganserndorf,AT,2020-01-05 09:30:59,48.34,16.72,39.0,59,20,18.34,few clouds,0.0,0.0
531,Carutapera,BR,2020-01-05 09:21:31,-1.2,-46.02,79.27,82,99,6.31,light rain,1.56,0.0
532,Coquimbo,CL,2020-01-05 09:30:59,-29.95,-71.34,59.0,93,90,8.05,overcast clouds,0.0,0.0
533,Alice Springs,AU,2020-01-05 09:30:37,-23.7,133.88,80.6,36,75,14.99,broken clouds,0.0,0.0
534,Bakau,GM,2020-01-05 09:31:00,13.48,-16.68,68.0,30,5,24.16,haze,0.0,0.0
535,Chifeng,CN,2020-01-05 09:18:03,42.27,118.96,22.03,55,100,5.5,overcast clouds,0.0,0.0
536,Sangar,RU,2020-01-05 09:31:00,63.92,127.47,-10.16,91,98,10.83,overcast clouds,0.0,0.0
537,Berlevag,NO,2020-01-05 09:31:00,70.86,29.09,28.8,71,100,28.68,light snow,0.0,0.63
538,Tessalit,ML,2020-01-05 09:31:01,20.2,1.01,59.54,25,0,19.01,clear sky,0.0,0.0
539,Lichinga,MZ,2020-01-05 09:31:01,-13.3,35.25,62.6,93,75,21.92,moderate rain,0.0,0.0
540,Leningradskiy,RU,2020-01-05 09:31:01,69.38,178.42,-10.86,57,0,3.27,clear sky,0.0,0.0
541,Wajima,JP,2020-01-05 09:31:01,37.4,136.9,37.4,64,75,1.12,shower rain,0.0,0.0
542,Bridlington,GB,2020-01-05 09:31:02,54.08,-0.19,46.0,93,44,16.11,scattered clouds,0.0,0.0
543,Christchurch,NZ,2020-01-05 09:29:45,-43.53,172.64,57.2,67,22,10.29,few clouds,0.0,0.0
544,Ca Mau,VN,2020-01-05 09:31:02,9.18,105.15,86.23,45,63,13.47,broken clouds,0.0,0.0
545,Kirakira,SB,2020-01-05 09:31:02,-10.46,161.92,79.21,86,99,9.6,overcast clouds,0.0,0.0
546,Songjianghe,CN,2020-01-05 09:31:03,42.18,127.48,14.76,83,0,2.8,clear sky,0.0,0.0
547,Williams Lake,CA,2020-01-05 09:31:03,52.13,-122.14,24.8,73,75,12.75,broken clouds,0.0,0.0
